titulo,autoria,link,fonte,data
Número de mortos em desabamento em Olinda sobe para 5; buscas por vítimas seguem,Do Estadão Conteúdo,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/numero-de-mortos-em-desabamento-em-olinda-sobe-para-5-buscas-por-vitimas-seguem/,cnn, 28/04/2023 às 21:21 
"Fãs de ""A Pequena Sereia"" criticam aparência de Linguado na versão live action",Natanael Oliveira,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/cansado-fas-de-a-pequena-sereia-criticam-aparencia-de-linguado-na-versao-live-action/,cnn, 27/04/2023 às 21:30 
"São Paulo terá feriado de sol e temperatura chega a 28ºC, diz previsão do tempo",Amanda Garcia,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/sao-paulo-tera-feriado-de-sol-e-temperatura-chega-a-28oc-diz-previsao-do-tempo/,cnn, 28/04/2023 às 07:49 
"Rica, morando em SP e com gravadora, Marina Sena aposta em novo estilo para 2º álbum",Léo Lopes,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/rica-morando-em-sp-e-com-gravadora-marina-sena-aposta-em-novo-estilo-para-2o-album-esse-e-pra-dancar/,cnn, 28/04/2023 às 10:30 | Atualizado 02/05/2023 às 13:24 
Primeiras imagens de Viola Davis como vilã em novo Jogos Vorazes são divulgadas,Yara Guerra,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/primeiras-imagens-de-viola-davis-como-vila-em-novo-jogos-vorazes-sao-divulgadas-veja/,cnn, 28/04/2023 às 13:31 
Lula homologa seis terras indígenas após cinco anos sem demarcações,Da CNN,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/apos-5-anos-sem-demarcacoes-lula-homologa-6-terras-indigenas/,cnn, 28/04/2023 às 11:50 | Atualizado 28/04/2023 às 11:51 
"Kim Kardashian compartilha encontro com ""gata milionária"" herdeira de estilista",Brenda Mendes,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/kim-kardashian-compartilha-encontro-com-gata-milionaria-de-karl-lagerfeld/,cnn, 28/04/2023 às 11:15 
"Se tem uma profissão honesta, é a do político, diz Lula em cerimônia no Planalto",CNN,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/se-tem-uma-profissao-honesta-e-a-do-politico-diz-lula/,cnn, 28/04/2023 às 13:59 | Atualizado 28/04/2023 às 14:02 
PF intima coronel Cid e ex-chefe da Receita para novos depoimentos,Elijonas Maia,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/pf-intima-coronel-cid-e-ex-chefe-da-receita-para-novos-depoimentos-sobre-caso-das-joias-sauditas/,cnn, 28/04/2023 às 15:44 
Anderson Torres entregou senhas erradas para PF; defesa fala em lapsos de memória,Lucas Mendes,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/moraes-da-48-h-para-defesa-de-torres-explicar-motivo-de-ex-ministro-ter-informado-senhas-erradas-a-pf/,cnn, 28/04/2023 às 15:06 
Governo defende interrupção de invasões após Abril Vermelho do MST,Gustavo Uribe,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/governo-defende-interrupcao-de-invasoes-apos-abril-vermelho/,cnn, 27/04/2023 às 22:56 
Caminhos com Abilio Diniz: nova temporada estreia dia 8 de maio na CNN,Da CNN,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/caminhos-com-abilio-diniz-nova-temporada-estreia-dia-8-de-maio-na-cnn/,cnn, 28/04/2023 às 13:33 
Flavia Pavanelli fica “banguela” após lente de contato dental cair,Yara Guerra,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/flavia-pavanelli-fica-banguela-apos-lente-de-contato-dental-cair/,cnn, 28/04/2023 às 21:12 | Atualizado 28/04/2023 às 21:16 
Mãe de Eliza Samudio se irrita com publicações de Bruno sobre o filho,da Itatiaia,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/esportes/mae-de-eliza-samudio-se-irrita-com-publicacoes-de-bruno-sobre-o-filho/,cnn, 28/04/2023 às 19:31 
"Ardência, dor, insatisfação: entenda os sinais do excesso de sexo",Lucas Rocha,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/saude/ardencia-dor-insatisfacao-entenda-os-sinais-do-excesso-de-sexo/,cnn, 28/04/2023 às 04:00 
Machu Picchu: conheça as maravilhas da misteriosa cidade sagrada Inca,Daniela Filomeno,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/viagemegastronomia/cnn-viagem-gastronomia/machu-picchu-as-maravilhas-da-misteriosa-cidade-sagrada-inca/,cnn,"
                            28/04/2023 às 17:56                        "
Deputados debatem fala de Lula sobre tentativa de golpe por Bolsonaro,Basília Rodrigues | Duda Cambraia | Bárbara Brambila,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/politica/dois-lados-deputados-debatem-fala-de-lula-sobre-tentativa-de-golpe-bolsonaro/,cnn, 28/04/2023 às 14:54 | Atualizado 28/04/2023 às 22:24 
Camila Queiroz e Bruna Marquezine posam ao lado de Hailey Bieber em Nova York,Andressa Persan,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/bruna-marquezine-e-camila-queiroz-posam-ao-lado-de-hailey-bieber-em-nova-york/,cnn, 28/04/2023 às 14:00 | Atualizado 28/04/2023 às 14:03 
Estudante da 7ª série conduz ônibus após motorista desmaiar nos EUA ,Kia Fatahi | Laura Ly,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/internacional/estudante-da-7a-serie-conduz-onibus-apos-motorista-desmaiar-nos-eua/,cnn, 28/04/2023 às 16:48 
"Muito além da mobilidade, Localiza Meoo amplia oferta de benefícios para assinantes",Sem Autor,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/por-localiza-meoo-muito-alem-da-mobilidade-localiza-meoo-amplia-a-oferta-de-beneficios-para-seus-assinantes/,cnn, 24/04/2023 às 09:46 | Atualizado 24/04/2023 às 13:55 
"Influenciador anuncia separação de capivara Filó: ""Continuarei com você""",Gabriel Nascimento,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/influenciador-anuncia-separacao-de-capivara-filo/,cnn, 28/04/2023 às 12:48 
Por que enviar um submarino dos EUA para a Coreia do Sul – e contar ao mundo sobre isso?,Brad Lendon,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/internacional/por-que-enviar-um-submarino-dos-eua-para-a-coreia-do-sul-e-contar-ao-mundo-sobre-isso/,cnn, 28/04/2023 às 01:27 | Atualizado 28/04/2023 às 01:28 
Influencer vítima de reação alérgica deixou carta à esposa com últimos pedidos,Lucas Rocha,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/entretenimento/influencer-vitima-de-reacao-alergica-a-camarao-havia-deixado-carta-a-esposa-com-ultimos-pedidos/,cnn, 28/04/2023 às 14:44 
"""Se eu estivesse no Brasil, já estaria assassinado"", diz delegado ameaçado pelo PCC",Elijonas Maia,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/se-eu-estivesse-no-brasil-ja-estaria-assassinado-diz-delegado-da-pf-ameacado-pelo-pcc/,cnn, 28/04/2023 às 16:15 
Buckingham divulga fotos do rei Charles III e da rainha Camilla antes da coroação,Hafsa Khalil,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/internacional/buckingham-divulga-novas-fotos-do-rei-charles-iii-e-da-rainha-camilla-antes-da-coroacao/,cnn, 28/04/2023 às 20:18 
Plataforma Inovation Academy democratiza o ensino de Tecnologia no Brasil,Sem Autor,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/por-inovation-academy-plataforma-inovation-academy-democratiza-o-ensino-de-tecnologia-no-brasil/,cnn, 24/04/2023 às 09:00 | Atualizado 24/04/2023 às 12:13 
Drone da China sobrevoa entorno de Taiwan e amplia a tensão entre os dois países,Ben Blanchard,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/internacional/drone-da-china-sobrevoa-entorno-de-taiwan/,cnn, 28/04/2023 às 14:57 
Especialistas contestam tratamento que teria curado paciente em estágio terminal de câncer; médico defende técnica,Da CNN,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/saude/especialistas-contestam-tratamento-que-teria-curado-paciente-em-estagio-terminal-de-cancer-medico-defende-tecnica/,cnn, 28/04/2023 às 20:39 
Startup japonesa perde contato com aeronave em tentativa de pouso na Lua,Da CNN,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/internacional/startup-japonesa-inicia-processo-de-pouso-historico-de-espaconave-na-lua-assista-ao-vivo/,cnn, 25/04/2023 às 12:17 | Atualizado 25/04/2023 às 13:18 
Marcelo Odebrecht cumpre toda pena da Lava Jato após 2 anos de serviço comunitário,Do Estadão Conteúdo,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/nacional/marcelo-odebrecht-termina-de-cumprir-pena-da-lava-jato-apos-dois-anos-de-servico-comunitario/,cnn, 28/04/2023 às 18:33 
Cuca: presença de sêmen do treinador em vítima é confirmada pela Justiça suíça,Luccas Oliveira,https://web.archive.org/web/20230429014339/https://www.cnnbrasil.com.br/esportes/cuca-presenca-de-semen-do-treinador-em-vitima-e-confirmada-pela-justica-suica/,cnn, 28/04/2023 às 20:57 
"Minha luta é para que o velho prove que é capaz, diz youtuber de 85 anos",Amanda Garcia,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/minha-luta-e-para-que-o-velho-prove-que-e-capaz-diz-youtuber-de-85-anos/,cnn, 20/04/2023 às 09:19 | Atualizado 20/04/2023 às 09:20 
Lula sanciona lei que prevê inclusão de raça e etnia em registros de empregados,Pedro Peduzzi,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/politica/lula-sanciona-lei-que-preve-inclusao-de-raca-e-etnia-em-registros-de-empregados/,cnn, 24/04/2023 às 14:48 
Saiba mais sobre o avião militar brasileiro que será produzido em Portugal,Tiago Tortella,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/tecnologia/saiba-o-que-e-o-super-tucano-a-29n-aviao-militar-brasileiro-que-sera-produzido-em-portugal/,cnn, 25/04/2023 às 04:00 
"Relacionado para a estreia pelo Cruzeiro, Henrique Dourado é vetado de última hora; entenda",Leonardo Gimenez,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/esportes/relacionado-para-a-estreia-pelo-cruzeiro-henrique-dourado-e-vetado-de-ultima-hora-entenda/,cnn, 25/04/2023 às 18:36 
Destaque da NBA perde premiação por estar cumprindo serviço militar obrigatório,Leonardo Parrela,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/esportes/destaque-da-nba-perde-premiacao-por-estar-cumprindo-servico-militar-obrigatorio/,cnn, 25/04/2023 às 18:07 
Entenda como funciona a radioterapia no tratamento da doença,Lucas Rocha,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/saude/entenda-como-funciona-a-radioterapia-no-tratamento-do-cancer/,cnn, 24/04/2023 às 09:38 
Asteroide de 300 metros de diâmetro passará próximo da Terra nesta quarta (26),Gabriel Ferneda,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/tecnologia/asteroide-de-300-metros-de-diametro-passara-proximo-da-terra-nesta-quarta-26/,cnn, 25/04/2023 às 17:19 | Atualizado 25/04/2023 às 17:53 
Cruzeiro não deve utilizar Wallace na final da Superliga Masculina ,Hugo Lobão | Leonardo Gimenez,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/esportes/cruzeiro-nao-deve-utilizar-wallace-na-final-da-superliga-masculina/,cnn, 25/04/2023 às 18:23 | Atualizado 25/04/2023 às 19:44 
"Língua brasileira de sinais amplia espaços de inclusão de surdos, diz intérprete",Amanda Garcia,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/nacional/lingua-brasileira-de-sinais-amplia-espacos-de-inclusao-de-surdos-diz-interprete/,cnn, 25/04/2023 às 09:25 | Atualizado 25/04/2023 às 09:27 
MP de Barcelona alega risco de fuga e pede que Daniel Alves siga preso,da Itatiaia,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/esportes/mp-de-barcelona-alega-risco-de-fuga-e-pede-que-daniel-alves-siga-preso/,cnn, 25/04/2023 às 16:23 
"Alto nível de escolaridade não garante às mulheres maior renda, indica estudo",Bruna Macedo,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/nacional/alto-nivel-de-escolaridade-nao-garante-as-mulheres-maior-renda/,cnn, 25/04/2023 às 12:57 | Atualizado 25/04/2023 às 13:35 
"Uso de maconha pode afetar capacidade de pensar e planejar, diz estudo",Sandee LaMotte,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/saude/uso-de-maconha-pode-afetar-capacidade-de-pensar-e-planejar-diz-estudo/,cnn, 24/04/2023 às 11:58 
Casos de chikungunya crescem 50% no Brasil em 2023; saiba como prevenir,Lucas Rocha,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/saude/casos-de-chikungunya-crescem-50-no-brasil-em-2023-saiba-como-prevenir/,cnn, 24/04/2023 às 16:09 | Atualizado 25/04/2023 às 15:52 
Mattel lança primeira Barbie que representa pessoa com Síndrome de Down,Parija Kavilanz,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/economia/mattel-lanca-primeira-barbie-que-representa-pessoa-com-sindrome-de-down/,cnn, 25/04/2023 às 12:11 | Atualizado 25/04/2023 às 12:15 
Dentista é preso no RS suspeito de abusar sexualmente de paciente,Carolina Paes | Bruna Gavioli,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/nacional/dentista-e-preso-no-rs-suspeito-de-abusar-sexualmente-de-paciente/,cnn, 25/04/2023 às 11:16 
Mulher com sete pistolas escondidas embaixo da roupa é presa em Niterói,Da CNN,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/nacional/mulher-com-sete-pistolas-escondidas-embaixo-da-roupa-e-presa-em-niteroi/,cnn, 25/04/2023 às 15:09 
"Taeyang lança novo single em parceria com Lisa, do BLACKPINK; veja o clipe",Aline Narimoto,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/taeyang-lanca-novo-single-em-parceria-com-lisa-do-blackpink-veja-o-clipe/,cnn, 25/04/2023 às 15:47 | Atualizado 25/04/2023 às 16:30 
"Morre Harry Belafonte, cantor e ativista pelos direitos civis, aos 96 anos",John Blake | Chloe Melas,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/morre-o-cantor-e-ativista-harry-belafonte-aos-96-anos/,cnn, 25/04/2023 às 14:35 | Atualizado 25/04/2023 às 14:36 
Nova pesquisa sugere que consumo de batata frita pode estar ligado à depressão,Taylor Nicioli,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/saude/nova-pesquisa-sugere-que-batatas-fritas-podem-estar-ligadas-a-depressao/,cnn, 25/04/2023 às 02:12 | Atualizado 25/04/2023 às 05:28 
"Morre Reges Bolo, vocalista da banda O Surto, do hit ""A Cera (Me pirou o cabeção)""",Léo Lopes,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/morre-reges-bolo-vocalista-da-banda-o-surto-do-hit-a-cera-me-pirou-o-cabecao/,cnn, 25/04/2023 às 09:48 | Atualizado 25/04/2023 às 09:51 
"Shakira é escolhida a primeira ""Mulher Latina do Ano"" pela Billboard",Sem Autor,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/shakira-e-escolhida-a-primeira-mulher-latina-do-ano-pela-billboard/,cnn, 25/04/2023 às 16:14 
"Ministro da Justiça assina ""MP do Ouro"" e quer endurecer fiscalização do garimpo",Elijonas Maia,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/politica/ministro-da-justica-assina-mp-do-ouro-e-quer-endurecer-fiscalizacao-do-garimpo/,cnn, 25/04/2023 às 10:03 | Atualizado 25/04/2023 às 10:04 
Ben Affleck sobre dinheiro que ganhou com Matt Damon por Oscar: “Falimos em 6 meses”,Leticia Pazero,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/ben-affleck-revela-destino-de-dinheiro-que-ganhou-com-matt-damon-por-oscar-falimos-em-6-meses/,cnn, 25/04/2023 às 14:07 | Atualizado 25/04/2023 às 14:08 
Influencer oferece recompensa para quem localizar pato de estimação desaparecido,Bruno Laforé | Carolina Figueiredo,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/nacional/influencer-oferece-recompensa-para-quem-localizar-pato-de-estimacao-desaparecido/,cnn, 25/04/2023 às 18:00 | Atualizado 25/04/2023 às 18:30 
Lula condena invasão da Ucrânia e volta a pedir reforma da ONU no parlamento,CNN,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/internacional/lula-condena-invasao-da-ucrania-e-volta-a-pedir-reforma-da-onu-em-discurso-no-parlamento-de-portugal/,cnn, 25/04/2023 às 07:18 | Atualizado 25/04/2023 às 07:47 
Selma Blair revela ter tentado suicídio antes do diagnóstico de esclerose múltipla,Andressa Persan,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/entretenimento/atriz-selma-blair-revela-ter-tentado-suicidio-antes-de-ser-diagnosticada-com-esclerose-multipla/,cnn, 25/04/2023 às 14:45 | Atualizado 25/04/2023 às 14:46 
Bento Albuquerque se torna formalmente investigado no caso das joias sauditas,Elijonas Maia,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/politica/caso-joias-bento-albuquerque-se-torna-formalmente-investigado/,cnn, 25/04/2023 às 15:19 
Comissão aprova convocação de ministro interino do GSI para falar dos ataques,Luciana Amaral,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/politica/comissao-aprova-convocacao-de-ministro-interino-do-gsi-para-falar-sobre-8-de-janeiro/,cnn, 25/04/2023 às 16:48 
"Brasil está empenhado na paz e em afastar possibilidade de 3ª Guerra Mundial, diz Lula",Da CNN,https://web.archive.org/web/20230425232151/https://www.cnnbrasil.com.br/politica/brasil-esta-empenhado-em-trazer-paz-para-que-a-gente-nao-fique-sonhando-toda-noite-com-uma-3a-guerra-mundial-diz-lula/,cnn, 25/04/2023 às 14:52 
